CardNum,CardName,チェック済み
WXDi-CP01-026,コード２４３４　天宮こころ,
WXDi-CP01-027,コード２４３４　フレン・E・ルスタリオ,
WXDi-CP01-028,コード２４３４　西園チグサ,
WXDi-CP01-029,コード２４３４　笹木咲,
WXDi-CP01-030,コード２４３４　鷹宮リオン,
WXDi-CP01-031,コード２４３４　周央サンゴ,
WXDi-CP01-032,コード２４３４　レイン・パターソン,
WXDi-CP01-033,コード２４３４　町田ちま,
WXDi-CP01-034,コード２４３４　空星きらめ,
WXDi-CP01-035,コード２４３４　朝日南アカネ,
WXDi-CP01-036,コード２４３４　エリーラ　ペンドラ,
WXDi-CP01-037,コード２４３４　鈴鹿詩子,
WXDi-CP01-038,コード２４３４　健屋花那,
WXDi-CP01-039,コード２４３４　東堂コハク,
WXDi-CP01-040,コード２４３４　ぽむ　れいんぱふ,
WXDi-CP01-041,コード２４３４　フィナーナ　竜宮,
WXDi-CP01-042,コード２４３４　花畑チャイカ,
WXDi-CP01-043,コード２４３４　でびでび・でびる,
WXDi-CP01-044,コード２４３４　北小路ヒスイ,
WXDi-CP01-045,コード２４３４　天ヶ瀬むゆ,
WXDi-CP01-046,コード２４３４　海妹四葉,
WXDi-CP01-047,コード２４３４　先斗寧,
WXDi-CP01-048,コード２４３４　Ｒｕｃｏ,
WXDi-CP01-049,コード２４３４　ペトラ　グリン,
WXDi-CP01-050,コード２４３４　ロゼミ　ラブロック,
WXDi-CP01-051,コード２４３４　セレン　龍月,
WXDi-CP02-001,ティーパーティー,
WXDi-CP02-002,セミナー,
WXDi-CP02-003,覆面水着団,
WXDi-CP02-004,ゲヘナ学園風紀委員会,
WXDi-CP02-005,連邦生徒会,
WXDi-CP02-006,クロノス報道部,
WXDi-CP02-007,白洲アズサ[intulit mortem],
WXDi-CP02-008,美甘ネル[あぁ？ぶっ殺されてえか？],
WXDi-CP02-009,砂狼シロコ[ドローン召喚：火力支援],
WXDi-CP02-010,空崎ヒナ[終幕イシュ・ボシェテ],
WXDi-CP02-011,白洲アズサ,
WXDi-CP02-012,白洲アズサ[弱点を狙う],
WXDi-CP02-013,白洲アズサ[sagitta mortis],
WXDi-CP02-014,美甘ネル,
WXDi-CP02-015,美甘ネル[激昂],
WXDi-CP02-016,美甘ネル[あぁ？ふざけんな！],
WXDi-CP02-017,砂狼シロコ,
WXDi-CP02-018,砂狼シロコ[高速連射],
WXDi-CP02-019,砂狼シロコ[手榴弾投擲],
WXDi-CP02-020,空崎ヒナ,
WXDi-CP02-021,空崎ヒナ[徹頭徹尾],
WXDi-CP02-022,空崎ヒナ[リロードアンドデストロイ],
WXDi-CP02-023,補習授業部,
WXDi-CP02-024,浦和ハナコ,
WXDi-CP02-025,阿慈谷ヒフミ,
WXDi-CP02-026,浦和ハナコ[禁じられた遊びを始めましょう],
WXDi-CP02-027,浦和ハナコ(水着),
WXDi-CP02-028,阿慈谷ヒフミ[助けて、ペロロ様！],
WXDi-CP02-029,阿慈谷ヒフミ(水着),
WXDi-CP02-030,C＆C,
WXDi-CP02-031,一之瀬アスナ,
WXDi-CP02-032,角楯カリン,
WXDi-CP02-033,一之瀬アスナ[行っくよー！],
WXDi-CP02-034,一之瀬アスナ(バニーガール),
WXDi-CP02-035,角楯カリン[ターゲット、排除する],
WXDi-CP02-036,角楯カリン(バニーガール),
WXDi-CP02-037,対策委員会,
WXDi-CP02-038,奥空アヤネ,
WXDi-CP02-039,十六夜ノノミ,
WXDi-CP02-040,奥空アヤネ[支援特急便],
WXDi-CP02-041,奥空アヤネ(水着),
WXDi-CP02-042,十六夜ノノミ[お仕置きの時間です～♣],
WXDi-CP02-043,十六夜ノノミ(水着),
WXDi-CP02-044,風紀委員会,
WXDi-CP02-045,銀鏡イオリ,
WXDi-CP02-046,火宮チナツ,
WXDi-CP02-047,銀鏡イオリ[一網打尽],
WXDi-CP02-048,銀鏡イオリ(水着),
WXDi-CP02-049,火宮チナツ[戦傷治療],
WXDi-CP02-050,火宮チナツ(温泉),
WXDi-CP02-051,歌住サクラコ,
WXDi-CP02-052,聖園ミカ,
WXDi-CP02-053,蒼森ミネ,
WXDi-CP02-054,天童アリス,
WXDi-CP02-055,猫塚ヒビキ,
WXDi-CP02-056,早瀬ユウカ,
WXDi-CP02-057,久田イズナ,
WXDi-CP02-058,小鳥遊ホシノ,
WXDi-CP02-059,狐坂ワカモ,
WXDi-CP02-060,陸八魔アル,
WXDi-CP02-061,棗イロハ,
WXDi-CP02-062,黒舘ハルナ,
WXDi-CP02-063,下江コハル,
WXDi-CP02-064,守月スズミ,
WXDi-CP02-065,鷲見セリナ,
WXDi-CP02-066,静山マシロ,
WXDi-CP02-067,伊落マリー,
WXDi-CP02-068,古関ウイ,
WXDi-CP02-069,杏山カズサ,
WXDi-CP02-070,桐藤ナギサ,
WXDi-CP02-071,羽川ハスミ,
WXDi-CP02-072,剣先ツルギ,
WXDi-CP02-073,室笠アカネ,
WXDi-CP02-074,音瀬コタマ,
WXDi-CP02-075,黒崎コユキ,
WXDi-CP02-076,各務チヒロ,
WXDi-CP02-077,花岡ユズ,
WXDi-CP02-078,飛鳥馬トキ,
WXDi-CP02-079,明星ヒマリ,
WXDi-CP02-080,才羽モモイ,
WXDi-CP02-081,才羽ミドリ,
WXDi-CP02-082,生塩ノア,
WXDi-CP02-083,勇美カエデ,
WXDi-CP02-084,大野ツクヨ,
WXDi-CP02-085,朝比奈フィーナ,
WXDi-CP02-086,千鳥ミチル,
WXDi-CP02-087,水羽ミモリ,
WXDi-CP02-088,河和シズコ,
WXDi-CP02-089,黒見セリカ,
WXDi-CP02-090,和楽チセ,
WXDi-CP02-091,春日ツバキ,
WXDi-CP02-092,桑上カホ,
WXDi-CP02-093,獅子堂イズミ,
WXDi-CP02-094,鬼方カヨコ,
WXDi-CP02-095,牛牧ジュリ,
WXDi-CP02-096,氷室セナ,
WXDi-CP02-097,伊草ハルカ,
WXDi-CP02-098,鰐渕アカリ,
WXDi-CP02-099,赤司ジュンコ,
WXDi-CP02-100,愛清フウカ,
WXDi-CP02-101,浅黄ムツキ,
WXDi-CP02-102,天雨アコ,
WXDi-CP02-103,物語の起動,
WXDi-P11-010A,夢限　-Q-,
WXDi-P11-010B,夢限　-A-,
WX24-P1-001,セイクリッド・フォース,
WX24-P1-002,シャイニング・クロック,
WX24-P1-003,鏡花炎月,
WX24-P1-004,追憶浸火,
WX24-P1-005,クリアー・マインド,
WX24-P1-006,フローズン・ギア,
WX24-P1-007,全力疾走,
WX24-P1-008,温故知新,
WX24-P1-009,ダーク・マイアズマ,
WX24-P1-010,アビス・ノスタルジア,
WX24-P1-011,月日の巫女　タマヨリヒメ,
WX24-P1-012,閃花繚乱　花代・参,
WX24-P1-013,ロストコード・ピルルク,
WX24-P1-014,讃型　緑姫,
WX24-P1-015,挟界の閻魔　ウリス,
WX24-P1-016,イノセント・フラッシュ,
WX24-P1-017,ファイティング・アーム,
WX24-P1-018,シャイニング・ソード,
WX24-P1-019,正拳突火,
WX24-P1-020,玉石混煌,
WX24-P1-021,剣一炎敵,
WX24-P1-022,スノー・サークル,
WX24-P1-023,ドンドン・バキューム,
WX24-P1-024,アイス・アロー,
WX24-P1-025,欣喜雀躍,
WX24-P1-026,緩絃朗笛,
WX24-P1-027,剣戟森森,
WX24-P1-028,イビル・プラン,
WX24-P1-029,デーモン・サークル,
WX24-P1-030,ダーク・ソード,
WX24-P1-031,プロフィット・エンハンス,
WX24-P1-032,シーク・エンハンス,
WX24-P1-033,スモーク・ストップ,
WX24-P1-034,スリップ・ストップ,
WX24-P1-035,クラス・ヒストリー,
WX24-P1-036,タマ・ほわいと,
WX24-P1-037,花代・木春菊,
WX24-P1-038,緑姫・手腕,
WX24-P1-039,大装　エナジェ,
WX24-P1-040,聖英姫　キュリー,
WX24-P1-041,コードアンシエンツ　スフィンクス,
WX24-P1-042,羅闘輝石　アダマスフィア,
WX24-P1-043,コードアクセル　ダンプカー,
WX24-P1-044,コードハート　Vキューム,
WX24-P1-045,羅菌姫　トーチュー・カソー,
WX24-P1-046,幻獣神　オサコ,
WX24-P1-047,羅星姫　キャトミ,
WX24-P1-048,凶魔姫　アンナ・ミラージュ,
WX24-P1-049,ドライ＝ブラックマンバ,
WX24-P1-050,大幻蟲　ベル・クリケット,
WX24-P1-051,小装　ラウンド,
WX24-P1-052,小装　シチシトー,
WX24-P1-053,羅石　アクロアイト,
WX24-P1-054,中装　トレット,
WX24-P1-055,中装　ライジョー,
WX24-P1-056,幻獣　アルパカ,
WX24-P1-057,マッスル・アーム,
WX24-P1-058,羅闘石　アメジスト,
WX24-P1-059,羅石　バナジナイト,
WX24-P1-060,コードアート　Sイハンキ,
WX24-P1-061,羅闘石　ヒスイ,
WX24-P1-062,羅石　チェリークォーツ,
WX24-P1-063,紅魔　フュール,
WX24-P1-064,溶岩の波乗,
WX24-P1-065,コードアート　Sヨクセンキ,
WX24-P1-066,コードアート　Sコアボード,
WX24-P1-067,蒼魔　フルカス,
WX24-P1-068,コードアート　Sマフォ,
WX24-P1-069,コードアート　Sエーバー,
WX24-P1-070,中装　ハルパー,
WX24-P1-071,ＵＰＤＡＴＥ,
WX24-P1-072,幻闘獣　ミャオ,
WX24-P1-073,幻闘獣　ベイア,
WX24-P1-074,小装　ジャボウ,
WX24-P1-075,幻獣　ワオキツネザル,
WX24-P1-076,幻獣　プレーリードッグ,
WX24-P1-077,コードアート　Tグルスイッチ,
WX24-P1-078,獣拳,
WX24-P1-079,凶魔　フォラス,
WX24-P1-080,凶魔　ラウム,
WX24-P1-081,幻獣　マレーバク,
WX24-P1-082,凶魔　モリガ,
WX24-P1-083,凶魔　ブネ,
WX24-P1-084,羅石　オニキス,
WX24-P1-085,デビル・サモン,
WX24-P2-001,インフィニット・フォース,
WX24-P2-002,ホワイト・ウィッシュ,
WX24-P2-003,集中紅火,
WX24-P2-004,熱願炎諦,
WX24-P2-005,ロック・オン,
WX24-P2-006,アズール・ウィッシュ,
WX24-P2-007,虚心坦懐,
WX24-P2-008,加持祈禱,
WX24-P2-009,デッドリー・ポータル,
WX24-P2-010,ブラック・ウィッシュ,
WX24-P2-011,新月の使徒　小湊るう子,
WX24-P2-012,三日月の使徒　小湊るう子,
WX24-P2-013,半月の使徒　小湊るう子,
WX24-P2-014,満月の使徒　小湊るう子,
WX24-P2-016,炎　遊月・壱,
WX24-P2-017,炎　遊月・弐,
WX24-P2-018,熾炎舞　遊月・参,
WX24-P2-019,あきら☆ぜろ,
WX24-P2-020,あきら☆いち,
WX24-P2-021,あきら☆にっ,
WX24-P2-022,あきら☆らっきー,
WX24-P2-023,零式　一衣,
WX24-P2-024,壱式　一衣,
WX24-P2-025,弐式　一衣,
WX24-P2-026,参式　一衣,
WX24-P2-030,エニグマ/メイデン　イオナ,
WX24-P2-031,カオス・クラウン,
WX24-P2-032,アンステイブル・シールド,
WX24-P2-033,能龍隠爪,
WX24-P2-034,炎打一振,
WX24-P2-035,ステーショナリー・ワン,
WX24-P2-036,プリーズ・ストップ,
WX24-P2-037,蔓巻発条,
WX24-P2-038,明窓浄机,
WX24-P2-039,グレイブ・イブニング,
WX24-P2-040,シャドウ・ケージ,
WX24-P2-041,チャージ・エンハンス,
WX24-P2-042,バカンス・チャージング,
WX24-P2-043,カレイドスコープ,
WX24-P2-044,遊月・レッドジャスパー,
WX24-P2-045,ピルルク/A-C,
WX24-P2-046,ウリス・カース,
WX24-P2-047,聖天姫　アダム,
WX24-P2-048,聖魔姫　イヴ,
WX24-P2-049,大装　ツルマル,
WX24-P2-050,幻闘竜姫　スヴァローグ,
WX24-P2-051,羅輝石　ドラゴアゲート,
WX24-P2-052,参ノ遊姫　ボールペンマワシ,
WX24-P2-053,コードハート　Dローン,
WX24-P2-054,羅植姫　ジャックビーンズ,
WX24-P2-055,幻獣神　ヤマアラシ,
WX24-P2-056,コードオーダー　メロンパフェ,
WX24-P2-057,コードラビラント　ルーブル,
WX24-P2-058,凶魔姫　ハデス,
WX24-P2-059,聖天　ヴィゾフニル,
WX24-P2-060,聖魔　シャックス,
WX24-P2-061,幻竜　ニホンヤモリ,
WX24-P2-062,聖天　シャムシエル,
WX24-P2-063,聖魔　セーレ,
WX24-P2-064,弐ノ遊　ペープサート,
WX24-P2-065,イマジン・ビッカー,
WX24-P2-066,幻竜　ヤマトサウルス,
WX24-P2-067,幻竜　ギータ,
WX24-P2-068,羅植　モミジ,
WX24-P2-069,小砲　パンジャン,
WX24-P2-070,幻竜　ズメイ,
WX24-P2-071,幻闘竜　グリアナ,
WX24-P2-072,コードメイズ　アカレンガ,
WX24-P2-073,爆竜の衝突,
WX24-P2-074,壱ノ遊　フウリン,
WX24-P2-075,壱ノ遊　キンギョスクイ,
WX24-P2-076,蒼天　アケローン,
WX24-P2-077,弍ノ遊　ミズフウセン,
WX24-P2-078,弍ノ遊　ミズデッポウ,
WX24-P2-079,幻竜　ウミヘビ,
WX24-P2-080,BUNNY　CHARGE,
WX24-P2-081,羅植　ボンサイ,
WX24-P2-082,羅闘植　ローザリ,
WX24-P2-083,コードメイズ　フラワーアーチ,
WX24-P2-084,羅植　イケバナ,
WX24-P2-085,羅植　ヤドリギ,
WX24-P2-086,翠魔　イシクマドウジ,
WX24-P2-087,葉刃,
WX24-P2-088,コードメイズ　シャッターガイ,
WX24-P2-089,コードメイズ　オバケヤシキ,
WX24-P2-090,壱ノ遊　カゲエ,
WX24-P2-091,コードメイズ　オカヤマジョ,
WX24-P2-092,コードメイズ　アバケイ,
WX24-P2-093,羅植　カレハ,
WX24-P2-094,スラッシング・ミラクル,
WX24-P3-001,クリスタル・エクスプロージョン,
WX24-P3-002,リメンバー・ミー,
WX24-P3-003,勇気爆熱,
WX24-P3-004,不敗炎話,
WX24-P3-005,ブルー・オーバードライブ,
WX24-P3-006,タイム・ダイバー・ダウン,
WX24-P3-007,栄耀栄華,
WX24-P3-008,今昔之感,
WX24-P3-009,ダーク・ブルーム,
WX24-P3-010,パープル・デイズ,
WX24-P3-011,占星術の巫女　リメンバ,
WX24-P3-012,占星術の巫女　リメンバ・モーニ,
WX24-P3-013,占星術の巫女　リメンバ・ヌーン,
WX24-P3-014,占星術の巫女　リメンバ・ドウン,
WX24-P3-015,ちより　序章,
WX24-P3-016,ちより　第一章,
WX24-P3-017,ちより　第二章,
WX24-P3-018,ちより　第三章,
WX24-P3-022,エルドラ×マークⅢ　BURST,
WX24-P3-026,回想の階層　アン＝サード,
WX24-P3-028,黒心の花嫁　アルフォウ,
WX24-P3-029,黒恋の花嫁　アルフォウ,
WX24-P3-030,黒想の花嫁　アルフォウ,
WX24-P3-031,フォーチュン・エンヴィジョン,
WX24-P3-032,フォルトナ・ディフェンス,
WX24-P3-033,取捨炎択,
WX24-P3-034,炎官鳥,
WX24-P3-035,トレジャー・フィッシュ,
WX24-P3-036,アンチ・スペル・バツ,
WX24-P3-037,一筆啓上,
WX24-P3-038,日常茶飯,
WX24-P3-039,ブーケ・メイキング,
WX24-P3-040,パープル・ストーム,
WX24-P3-041,リステージ・エンハンス,
WX24-P3-042,マルチ・チャージング,
WX24-P3-043,アシスト・ディフェンス,
WX24-P3-044,エルドラ！クロス・ライフ・クロス！,
WX24-P3-045,アン-扇ギ,
WX24-P3-046,イオナ・クライシス,
WX24-P3-047,羅星姫　ホロスコープ,
WX24-P3-048,聖天姫　ラジエル,
WX24-P3-049,聖魔姫　アリオーシュ,
WX24-P3-050,大罠　バーニングチョリソー,
WX24-P3-051,幻竜姫　ヴリトラ,
WX24-P3-052,幻闘水姫　ナマコズ,
WX24-P3-053,参ノ遊姫　フンスイショー,
WX24-P3-054,蒼将姫　ヤマトタケル,
WX24-P3-055,翠美姫　スイボク,
WX24-P3-056,羅植姫　フラスタ,
WX24-P3-057,凶魔姫　サユラギ,
WX24-P3-058,コードラビリンス　バンリ,
WX24-P3-059,羅星　ブーテス,
WX24-P3-060,羅星　スペースデブリ,
WX24-P3-061,聖美　デッサンパン,
WX24-P3-062,羅星　ナントロク,
WX24-P3-063,羅星　ルナカー,
WX24-P3-064,聖魔　アバドン,
WX24-P3-065,ゲット・タロット,
WX24-P3-066,小罠　ファイヤートーチ,
WX24-P3-067,小罠　カサマワシ,
WX24-P3-068,幻水　デメキン,
WX24-P3-069,中罠　ヒノワクグリ,
WX24-P3-070,中罠　トラピーズ,
WX24-P3-071,紅美　トウロウ,
WX24-P3-072,悪戯の仕込,
WX24-P3-073,幻水　ゴマフ,
WX24-P3-074,幻水　ラッコ,
WX24-P3-075,蒼魔　マーメイド,
WX24-P3-076,幻水　ノコギリザメ,
WX24-P3-077,幻水　マンボウ,
WX24-P3-078,羅星　ピクシス,
WX24-P3-079,SEA　SPRAY,
WX24-P3-080,翠美　モネ,
WX24-P3-081,翠美　グレーズ,
WX24-P3-082,羅星　リトルグレイ,
WX24-P3-083,翠美　エッチング,
WX24-P3-084,翠美　テンペラ,
WX24-P3-085,中罠　アシククリ,
WX24-P3-086,写本,
WX24-P3-087,凶魔　グリムヒルド,
WX24-P3-088,凶魔　ストラス,
WX24-P3-089,小罠　アワセカガミ,
WX24-P3-090,凶魔　アオヒゲ,
WX24-P3-091,凶魔　ダンタリオン,
WX24-P3-092,幻水　メルルーサ,
WX24-P3-093,デビル・ホール,
WX24-P4-001,フレンドシップ・フレイム,
WX24-P4-002,クリスタル・ダスト,
WX24-P4-003,エモーショナル・コンフリクト,
WX24-P4-004,自己顕火,
WX24-P4-005,竜花相搏,
WX24-P4-006,バタフライ・エフェクト,
WX24-P4-007,ブッパ・フラストレーション,
WX24-P4-008,緑衣之心,
WX24-P4-009,落葉帰根,
WX24-P4-010,クリムゾン・リボーン,
WX24-P4-011,過日の巫女　タマヨリヒメ,
WX24-P4-012,進日の使途　小湊るう子,
WX24-P4-013,占星術の巫女　リメンバ・ナイト,
WX24-P4-014,閃華繚乱　花代・肆,
WX24-P4-015,熾炎舞　遊月・肆,
WX24-P4-016,ちより　最終章,
WX24-P4-017,ロストコード・ピルルク　X,
WX24-P4-018,あきら☆らぶりー,
WX24-P4-019,エルドラ×マークⅣ　FINAL,
WX24-P4-020,熾型心　緑姫,
WX24-P4-021,熾式　一衣,
WX24-P4-022,正調の成長　アン＝フォース,
WX24-P4-023,死界の閻魔　ウリス,
WX24-P4-024,フォース/メイデン　イオナ,
WX24-P4-025,黒愛の花嫁　アルフォウ,
WX24-P4-026,クロス・ソード,
WX24-P4-027,クリスタル・シールド,
WX24-P4-028,火剛杖,
WX24-P4-029,光火矢如,
WX24-P4-030,グレア・アット,
WX24-P4-031,バツ・ウォーター,
WX24-P4-032,花枝招展,
WX24-P4-033,飛花落葉,
WX24-P4-034,カース・ストリング,
WX24-P4-035,アンチ・スフィア,
WX24-P4-036,グロウ・エンハンス,
WX24-P4-037,スノー・チャージング,
WX24-P4-038,憧れへの挑戦,
WX24-P4-039,リメンバ・プリズン,
WX24-P4-040,ミルルン☆スティール,
WX24-P4-041,アルフォウローズドール,
WX24-P4-042,ハナレ//ポイズンスラッシュ,
WX24-P4-043,羅星姫　マゼラン,
WX24-P4-044,幻怪姫　ギュウキ,
WX24-P4-045,大罠　カードマジック,
WX24-P4-046,コードアクセル　ホウルトラック,
WX24-P4-047,幻水姫　メガマウス,
WX24-P4-048,翠美姫　ムンクシャウト,
WX24-P4-049,凶魔姫　ラーヴァナ,
WX24-P4-050,轟砲　ハウザー,
WX24-P4-051,コードアンシエンツ　ナグルファル,
WX24-P4-052,羅原姫　Ｌａ,
WX24-P4-053,蒼翠英姫　ラマヌジャン,
WX24-P4-054,ドライ＝キロネックス,
WX24-P4-055,小装　ホウチョウ,
WX24-P4-056,聖天　セラフィエル,
WX24-P4-057,羅星　ソンブレロ,
WX24-P4-058,中装　ジガネマル,
WX24-P4-059,聖魔　カネクマドウジ,
WX24-P4-060,羅星　フーシャ,
WX24-P4-061,ゲット・アルマンデル,
WX24-P4-062,羅石　シンシャ,
WX24-P4-063,幻竜　プテラノドン,
WX24-P4-064,小罠　ハンカチマジック,
WX24-P4-065,羅石　オブシディアン,
WX24-P4-066,幻竜　アロサウルス,
WX24-P4-067,中罠　ヘンメン,
WX24-P4-068,延命の選定,
WX24-P4-069,コードアート　Wオーターサーバー,
WX24-P4-070,壱ノ遊　ビニールプール,
WX24-P4-071,幻水　カツオ,
WX24-P4-072,コードアート　Wオーターカッター,
WX24-P4-073,弍ノ遊　バブルボール,
WX24-P4-074,幻水　サカバンバスピス,
WX24-P4-075,ＲＡＩＮＹ　ＤＡＹ,
WX24-P4-076,幻獣　ハクビシン,
WX24-P4-077,羅植　スイセン,
WX24-P4-078,翠美　フレスコ,
WX24-P4-079,幻獣　ヘラジカ,
WX24-P4-080,羅植　サイネリア,
WX24-P4-081,翠美　ペンデュラムアート,
WX24-P4-082,緑光,
WX24-P4-083,凶魔　マルコシアス,
WX24-P4-084,コードメイズ　ヨルトンネル,
WX24-P4-085,凶魔　アンドレアルフス,
WX24-P4-086,凶魔　ヴァプラ,
WX24-P4-087,コードメイズ　チェイテ,
WX24-P4-088,凶魔　バンダースナッチ,
WX24-P4-089,ダーク・ペネトレイト,
WX24-P4-090,小装　ハジョウツイ,
WX24-P4-091,幻水　イソギンチャク,
WX24-P4-092,羅植　クリスマスローズ,
WX24-P4-093,聖凶魔　アンドロマリウス,
WX24-P4-094,コードアート　Ｒイダンボウ,
WX24-P4-095,小罠　ボールゾウ,
WX24-P4-096,幻竜　マラク,
WX24-P4-097,蒼翠美　ウォーターアート,
WX24-P4-098,壱ノ遊　ナイトプール,
WX24-P4-099,コードメイズ　シバマタイシャ,
WX24-P4-101,みこみこ☆てへっ,
WX24-P4-102,羅石　グリンベリル,
WX24-P4-103,ツヴァイ＝ベロド,
WX24-P4-104,弐ノ遊　カミヨーヨー,
WX24-P4-105,羅菌　ミカヅキモ,
